id,nazwa
3456,FPUH Łacina-Palej s.c.
3457,Gros-Cebo Sp. z o.o.
3458,Hendzel-Zmarzły s.c.
3459,PPUH Pacholik Sp.k.
3460,Fundacja Zubowicz-Majnusz i syn s.c.
3461,Spółdzielnia Szram
3462,Grupa Pyć
3463,Spółdzielnia Tymczyszyn Sp. z o.o. Sp.k.
3464,Grupa Hojda-Pikula Sp.k.
3465,Stowarzyszenie Sulich
3466,Żółkiewicz Sp.k.
3467,Spółdzielnia Młot-Wacławczyk Sp. z o.o. Sp.k.
3468,Stowarzyszenie Kaźmierczyk
3469,Hajda-Świerszcz S.A.
3470,Stowarzyszenie Matyjaszek-Kazior S.A.
3471,Spółdzielnia Pleban
3472,Fundacja Raźny
3473,Fundacja Taciak s.c.
3474,FPUH Wilma
3475,Spółdzielnia Łukasiuk
3476,Trzyna-Worach Sp.k.
3477,Chalimoniuk-Jankowicz Sp. z o.o. Sp.k.
3478,Spółdzielnia Gospodarek
3479,Hołubowicz-Gotfryd s.c.
3480,Grupa Berek
3481,Fundacja Dąbkiewicz
3482,Gabinety Frania-Adamiuk s.c.
3483,Spółdzielnia Jonak Sp.j.
3484,Stowarzyszenie Betka
3485,Grupa Glazik
3486,Engel Sp. z o.o. Sp.k.
3487,Kosela Sp. z o.o.
3488,FPUH Sobolak Sp.k.
3489,Stanclik-Błażejewicz S.A.
3490,Gabinety Aleksiejuk-Pochroń s.c.
3491,Grupa Sprawka-Kołak Sp. z o.o.
3492,FPUH Semik-Stypka i syn s.c.
3493,PPUH Ruszel s.c.
3494,PPUH Włodyka-Herda S.A.
3495,FPUH Haponiuk i syn s.c.
3496,FPUH Rode Sp. z o.o.
3497,Fundacja Osipowicz-Wita i syn s.c.
3498,Szajda Sp.j.
3499,Fundacja Rejniak-Oślizło Sp. z o.o.
3500,Betka-Bobrowicz i syn s.c.
3501,Strug-Malcherek Sp.k.
3502,Wiak-Sowała Sp. z o.o. Sp.k.
3503,Turlej s.c.
3504,Fundacja Korzonek
3505,Stowarzyszenie Mendak i syn s.c.
3506,Ciochoń i syn s.c.
3507,PPUH Lato
3508,Stowarzyszenie Nowotny i syn s.c.
3509,Spółdzielnia Dudkowiak
3510,Stowarzyszenie Roj Sp.k.
3511,Stowarzyszenie Stempin Sp. z o.o.
3512,Stowarzyszenie Lenarcik-Tomaszuk i syn s.c.
3513,Filek-Erdmann Sp. z o.o.
3514,FPUH Honkisz-Brudny Sp.k.
3515,PPUH Kosno-Pudełek Sp. z o.o. Sp.k.
3516,Spółdzielnia Foit Sp. z o.o. Sp.k.
3517,Dawiec Sp.j.
3518,Stowarzyszenie Moniuszko
3519,Kubina S.A.
3520,Grupa Anioła Sp.k.
3521,Wawrzynek-Węgrzyk i syn s.c.
3522,Fundacja Jędrak
3523,Stowarzyszenie Waraksa-Paździora s.c.
3524,FPUH Rasała-Nawrotek S.A.
3525,Miodek Sp.k.
3526,Gabinety Hornik i syn s.c.
3527,Stachelek-Smolec S.A.
3528,Stowarzyszenie Skubała i syn s.c.
3529,Bereś Sp. z o.o.
3530,Bereś-Młotek Sp.j.
3531,Grupa Posmyk Sp.j.
3532,Sereda-Potoczna Sp. z o.o. Sp.k.
3533,FPUH Szumna-Danel S.A.
3534,Fundacja Kandziora-Juszczuk i syn s.c.
3535,PPUH Domurad-Bugla s.c.
3536,Cięciwa-Margas Sp. z o.o. Sp.k.
3537,FPUH Waniek Sp. z o.o. Sp.k.
3538,PPUH Kusyk
3539,Gabinety Bednarowicz
3540,Spółdzielnia Wota Sp.j.
3541,FPUH Strzyż
3542,PPUH Wawryniuk-Budkiewicz s.c.
3543,Goliasz Sp. z o.o. Sp.k.
3544,Wyrobek s.c.
3545,FPUH Komisarek Sp. z o.o. Sp.k.
3546,Czerniakiewicz-Sura Sp.j.
3547,Strug S.A.
3548,Fundacja Kuciel
3549,Fundacja Podgórna-Kosak s.c.
3550,Plak-Przewoźny Sp. z o.o. Sp.k.
3551,Grupa Marosz i syn s.c.
3552,Góraj S.A.
3553,Sobkiewicz Sp. z o.o. Sp.k.
3554,Łyczek-Furgała Sp.j.
3555,PPUH Doktor s.c.
3556,Nehring i syn s.c.
3557,Fundacja Wójt
3558,Grupa Piegza s.c.
3559,Spółdzielnia Wojniak
3560,Stowarzyszenie Majczyna-Ciuk Sp. z o.o.
3561,Jarosiewicz Sp.k.
3562,Żugaj-Boguta Sp. z o.o.
3563,Gabinety Szajna-Fitrzyk Sp.j.
3564,Tokaj Sp.j.
3565,Pernak Sp.k.
3566,Kowalówka-Gosek S.A.
3567,Garncarek-Stein Sp. z o.o.
3568,Krajniak-Piotrak Sp. z o.o. Sp.k.
3569,Wojtalik-Sadlak S.A.
3570,Wacławiak-Nalazek i syn s.c.
3571,Grupa Rasała
3572,Gabinety Peciak-Jaremek Sp. z o.o.
3573,Wdowczyk-Ernst Sp. z o.o.
3574,PPUH Kowara
3575,Gabinety Parda s.c.
3576,Gabinety Machul-Broś Sp.k.
3577,Grupa Bender Sp.k.
3578,Mazek Sp.j.
3579,PPUH Pindor S.A.
3580,Grupa Cłapa s.c.
3581,Grupa-Kastelik i syn s.c.
3582,Wyrostek i syn s.c.
3583,FPUH Kołton i syn s.c.
3584,Kucab-Łaskawiec Sp. z o.o.
3585,Oleśkiewicz-Chlebda Sp.j.
3586,Stanuch s.c.
3587,Fundacja Królikiewicz
3588,PPUH Łyjak
3589,Gabinety Baranowicz
3590,Stowarzyszenie Lemke s.c.
3591,Mudlaff-Parkitny Sp. z o.o.
3592,Fundacja Bilewicz-Gilewicz Sp.k.
3593,Grupa Suda Sp.k.
3594,Grupa Hawrylak
3595,FPUH Drózd
3596,Kosela Sp. z o.o. Sp.k.
3597,PPUH Sporek-Glenc Sp.k.
3598,Gabinety Smutek-Wożniak s.c.
3599,Porzucek-Bobryk Sp. z o.o.
3600,Głuszko i syn s.c.
3601,PPUH Wośko-Welenc Sp.k.
3602,Matraszek-Kominiak i syn s.c.
3603,PPUH Peciak-Pytko Sp. z o.o. Sp.k.
3604,PPUH Ragan-Berek Sp. z o.o.
3605,Kijanka s.c.
3606,Pleśniak-Komsta Sp. z o.o. Sp.k.
3607,FPUH Aleksander-Kandzia i syn s.c.
3608,Złotnik Sp.k.
3609,Potaczek i syn s.c.
3610,Jambor-Giża s.c.
3611,FPUH Muzyk-Owczarczak i syn s.c.
3612,Rembacz s.c.
3613,Fundacja Sip
3614,Stowarzyszenie Pacholczak Sp.j.
3615,Nowotny s.c.
3616,Węgrzynek-Sugier S.A.
3617,Łokietek-Pędzik S.A.
3618,Grupa Bek-Guściora i syn s.c.
3619,Czenczek-Olas S.A.
3620,Grupa Siarkiewicz-Tomzik Sp.k.
3621,Gabinety Wojtarowicz
3622,Słysz i syn s.c.
3623,Grupa Graboń
3624,Turlej-Zapadka Sp. z o.o. Sp.k.
3625,Spółdzielnia Smykla Sp.k.
3626,Gabinety Robaszkiewicz
3627,Spółdzielnia Barczuk i syn s.c.
3628,Grupa Lizurej
3629,Fundacja Bodek-Zębik Sp.j.
3630,Fal-Jarosik S.A.
3631,Kiljan-Stępak S.A.
3632,Stowarzyszenie Wołkowicz Sp. z o.o.
3633,Grupa Bodziony
3634,Fundacja Wika
3635,Grupa Rychcik-Hus Sp.j.
3636,Stowarzyszenie Świątkiewicz-Sygut Sp. z o.o.
3637,Stowarzyszenie Kalka
3638,Gabinety Loba-Omiotek i syn s.c.
3639,Spółdzielnia Szmuc-Albin i syn s.c.
3640,Fundacja Tylek S.A.
3641,PPUH Job Sp.k.
3642,Gabinety Skubała-Paszkowiak Sp. z o.o. Sp.k.
3643,Kośka-Muskała S.A.
3644,Grupa Rurarz Sp. z o.o.
3645,Dulemba Sp. z o.o.
3646,Grupa Świgoń Sp.j.
3647,Fundacja Fiołek
3648,Biesek-Malara s.c.
3649,Wojtunik Sp. z o.o.
3650,Grupa Warwas i syn s.c.
3651,Łachacz-Klepka s.c.
3652,Piejko Sp. z o.o. Sp.k.
3653,Duczmal-Golda Sp. z o.o.
3654,Gabinety Kara-Mirgos Sp. z o.o. Sp.k.
3655,Stowarzyszenie Chlebek i syn s.c.
3656,Soliwoda S.A.
3657,FPUH Zadora S.A.
3658,Gorgol-Kubek s.c.
3659,Grupa Gubernat-Siergiej s.c.
3660,Mędrala Sp. z o.o.
3661,Tatarek Sp.j.
3662,FPUH Kubasiak-Spychaj i syn s.c.
3663,Cibor S.A.
3664,PPUH Niedośpiał
3665,Grupa Szatanik-Kargol S.A.
3666,FPUH Oleksik-Mosur Sp.k.
3667,Stowarzyszenie Kolman
3668,FPUH Znojek-Sromek S.A.
3669,PPUH Fijoł-Wyroślak Sp.k.
3670,Gabinety Noculak s.c.
3671,Nagórka S.A.
3672,Usarek-Giża i syn s.c.
3673,Bródka-Moździerz S.A.
3674,Gabinety Eckert-Zontek Sp. z o.o.
3675,Gumuła i syn s.c.
3676,Panuś-Kurzydło Sp.j.
3677,Klama-Strządała Sp. z o.o.
3678,Szambelan-Skotarek s.c.
3679,Stowarzyszenie Otremba s.c.
3680,Słoń S.A.
3681,Stowarzyszenie Stempin-Małys s.c.
3682,Wyderka Sp. z o.o. Sp.k.
3683,Fundacja Harasimiuk-Tołoczko Sp. z o.o.
3684,Fundacja Dering-Kaletka Sp.j.
3685,Młotek Sp.k.
3686,PPUH Członka
3687,FPUH Guściora i syn s.c.
3688,Stowarzyszenie Bełza Sp. z o.o.
3689,Zyguła s.c.
3690,Gabinety Wyłupek Sp. z o.o. Sp.k.
3691,Stowarzyszenie Wereda
3692,FPUH Szyndler Sp.j.
3693,Stowarzyszenie Wendt-Ośko s.c.
3694,PPUH Sito-Trepczyk i syn s.c.
3695,Stowarzyszenie Wyrwał Sp. z o.o. Sp.k.
3696,Turczyk-Bosek S.A.
3697,Grupa Hermanowicz
3698,Spółdzielnia Szarzec
3699,Stowarzyszenie Związek-Opas Sp. z o.o. Sp.k.
3700,Spółdzielnia Wita
3701,Grupa Kryza s.c.
3702,Gabinety Lepak
3703,Gabinety Dukat-Madera Sp.j.
3704,Parkitny-Pietrasz Sp. z o.o.
3705,PPUH Parzonka-Jędrusiak Sp. z o.o.
3706,Grupa Klyszcz-Bochnak i syn s.c.
3707,Kuczak-Piegza i syn s.c.
3708,Stowarzyszenie Sudak-Stoltman Sp.j.
3709,Gabinety Guziak
3710,Dorobisz Sp. z o.o. Sp.k.
3711,Gabinety Nalewajko s.c.
3712,Stowarzyszenie Pawlaczek
3713,Spółdzielnia Wizner S.A.
3714,Oczkowicz Sp. z o.o.
3715,PPUH Mijas-Pedrycz s.c.
3716,Stowarzyszenie Matejczyk
3717,Gabinety Dylong Sp. z o.o.
3718,Stowarzyszenie Stojak
3719,PPUH Grymuza Sp. z o.o.
3720,Lula Sp.j.
3721,Ambrozik-Franas i syn s.c.
3722,Grymuza-Gąszczak Sp. z o.o. Sp.k.
3723,Grupa Grupa Sp.j.
3724,Stowarzyszenie Mateńko-Rosołek Sp. z o.o.
3725,Spółdzielnia Jachimczyk
3726,PPUH Grabczak-Trochim Sp.j.
3727,Fundacja Hanzel-Szałas Sp. z o.o. Sp.k.
3728,Grupa Kujda-Bąbol Sp.k.
3729,PPUH Golda
3730,Wittbrodt s.c.
3731,Radke-Cieniuch i syn s.c.
3732,Gabinety Materka S.A.
3733,Litwinowicz-Juroszek s.c.
3734,Spółdzielnia Wiech Sp. z o.o.
3735,Mulawa-Sura Sp.k.
3736,Macha-Sowała Sp.k.
3737,Spółdzielnia Sierżant s.c.
3738,Obuchowicz Sp.k.
3739,Machoń-Sośniak Sp.j.
3740,Grupa Przewłoka
3741,Stowarzyszenie Kus Sp. z o.o. Sp.k.
3742,Mendak-Peciak Sp.k.
3743,Mejer S.A.
3744,FPUH Kręgiel Sp. z o.o.
3745,Grupa Truchan s.c.
3746,Gabinety Kara S.A.
3747,Łupina-Szóstak Sp.j.
3748,Gabinety Maciuszek s.c.
3749,Grupa Lulek
3750,Grupa Nawrotek
3751,Groń Sp.j.
3752,Grupa Błaszyk Sp. z o.o.
3753,Fundacja Szyja
3754,FPUH Żymełka Sp. z o.o.
3755,PPUH Lipok Sp.j.
3756,Fundacja Sieczko-Osiadacz Sp. z o.o. Sp.k.
3757,Spółdzielnia Bany Sp. z o.o. Sp.k.
3758,Zbiciak-Smektała i syn s.c.
3759,FPUH Chodak-Brózda Sp.k.
3760,Sopata-Błażejewicz Sp.k.
3761,FPUH Narożny-Foremniak Sp. z o.o. Sp.k.
3762,PPUH Jaje Sp. z o.o.
3763,Fundacja Hornik s.c.
3764,Fundacja Duras s.c.
3765,PPUH Kołpak
3766,Łaskawiec Sp.j.
3767,Saj-Kierepka i syn s.c.
3768,Kasznia-Franc Sp.j.
3769,Białach Sp. z o.o. Sp.k.
3770,PPUH Pela
3771,Grupa Sojda-Widłak i syn s.c.
3772,Spółdzielnia Trojanowicz Sp.k.
3773,Stowarzyszenie Pawlonka
3774,Lazarek Sp.j.
3775,FPUH Gabryel s.c.
3776,Wziątek-Zysk Sp. z o.o.
3777,Walasik-Fedyk S.A.
3778,Grupa Borkiewicz-Pryk s.c.
3779,Kaczmarkiewicz i syn s.c.
3780,Rejmak-Mizgała S.A.
3781,Fundacja Obarzanek
3782,Kuza-Bujas S.A.
3783,Stowarzyszenie Galica
3784,Grupa Kołtuniak
3785,FPUH Wons-Majczyna s.c.
3786,Gabinety Noculak-Skrobot s.c.
3787,Folta i syn s.c.
3788,Gabinety Pysz Sp.k.
3789,Wyrwał Sp. z o.o. Sp.k.
3790,Lipowicz-Banak Sp. z o.o. Sp.k.
3791,Stowarzyszenie Szczerek-Rusiniak Sp.k.
3792,Gabinety Szlufik S.A.
3793,Styrna-Ograbek s.c.
3794,Grupa Such s.c.
3795,Gabinety Pronobis-Strządała Sp. z o.o. Sp.k.
3796,Lampa i syn s.c.
3797,Grupa Wenzel
3798,Spółdzielnia Bik-Hubert S.A.
3799,PPUH Lisik-Kudela i syn s.c.
3800,PPUH Smektała
3801,Gabinety Nowotnik-Polaszek Sp.k.
3802,FPUH Pabiś-Foit S.A.
3803,Budniak S.A.
3804,Reszke-Dziewior i syn s.c.
3805,Wesoły i syn s.c.
3806,Stowarzyszenie Aleksandrzak-Fiutak s.c.
3807,Otremba-Biesek s.c.
3808,Spółdzielnia Nieradko
3809,Czosnyka-Lepak Sp.j.
3810,FPUH Famuła
3811,Buszka-Składanek Sp. z o.o.
3812,Grupa Jaśkowiec
3813,Gabinety Szlachcic-Leśna Sp. z o.o.
3814,Oleksiuk-Nieszporek Sp. z o.o.
3815,Gabinety Znojek
3816,Falba Sp.j.
3817,Gabinety Bieniak-Bejger Sp. z o.o.
3818,PPUH Strzoda Sp. z o.o.
3819,Fundacja Meissner-Patora s.c.
3820,Narożna-Tolak i syn s.c.
3821,Gabinety Turczyk Sp. z o.o.
3822,PPUH Jałowiec
3823,Spółdzielnia Barłóg Sp.k.
3824,Stowarzyszenie Nyk Sp.j.
3825,Spółdzielnia Kleina-Handzel Sp. z o.o.
3826,Spółdzielnia Boryczko Sp.k.
3827,Sycz-Morgała S.A.
3828,Golon Sp.j.
3829,Zdancewicz s.c.
3830,PPUH Listwan Sp. z o.o.
3831,Kuryś-Policht Sp. z o.o. Sp.k.
3832,Stowarzyszenie Muc-Kutnik Sp. z o.o.
3833,Frydrychowicz S.A.
3834,PPUH Kierat-Kozon s.c.
3835,Dargacz-Klyta Sp. z o.o.
3836,Stowarzyszenie Baranowicz Sp. z o.o.
3837,FPUH Gomoła S.A.
3838,PPUH Neugebauer-Sajnóg Sp. z o.o. Sp.k.
3839,PPUH Sykała Sp. z o.o. Sp.k.
3840,FPUH Martyka-Sura Sp.j.
3841,FPUH Wołkowicz Sp.k.
3842,Spółdzielnia Osiadacz S.A.
3843,Leoniak-Kapcia S.A.
3844,Stowarzyszenie Serwa
3845,FPUH Bieszke-Simon Sp.k.
3846,Makoś-Jachimczak Sp. z o.o.
3847,PPUH Chomiuk
3848,Grupa Adamiuk
3849,Gabinety Toma s.c.
3850,Uliczka Sp. z o.o.
3851,FPUH Skomra
3852,Wisła s.c.
3853,PPUH Karpiel Sp.j.
3854,Stowarzyszenie Franiak Sp. z o.o.
3855,Fundacja Broncel
3856,Stowarzyszenie Gajcy
3857,Spółdzielnia Szwiec-Zimniak Sp. z o.o. Sp.k.
3858,PPUH Pośnik-Czylok Sp.j.
3859,Piekara Sp.j.
3860,Mesjasz-Frydel Sp. z o.o. Sp.k.
3861,Spółdzielnia Nazimek-Pułka Sp.j.
3862,Stowarzyszenie Hawro
3863,FPUH Kolbusz-Robaszkiewicz i syn s.c.
3864,Kusek Sp.k.
3865,Choina s.c.
3866,Spółdzielnia Cofała-Matyjasek Sp. z o.o.
3867,Wikło-Iwańczyk s.c.
3868,Stowarzyszenie Byzdra i syn s.c.
3869,Ciesiółka-Brodawka Sp. z o.o. Sp.k.
3870,Grupa Mycek Sp.k.
3871,Spółdzielnia Kopyt-Berus Sp. z o.o. Sp.k.
3872,Tadych Sp.k.
3873,Pajdak S.A.
3874,Fundacja Deptuch Sp. z o.o. Sp.k.
3875,Rurka Sp.j.
3876,PPUH Ziajka Sp.k.
3877,Karpiak-Raźny Sp. z o.o.
3878,Gabinety Okła
3879,FPUH Sapała Sp.k.
3880,Polaszek-Mrózek Sp.j.
3881,Gabinety Musiała
3882,Latacz-Damian Sp. z o.o. Sp.k.
3883,Spółdzielnia Młyńczak s.c.
3884,Michalczak-Dziechciarz s.c.
3885,FPUH Cebo
3886,Siebert-Miszta s.c.
3887,Fundacja Procek i syn s.c.
3888,Dzika Sp.j.
3889,Grupa Adamaszek-Lenarcik Sp. z o.o.
3890,Grupa Gryka Sp. z o.o. Sp.k.
3891,Grzenia-Sorbian s.c.
3892,Spółdzielnia Srokosz-Matwiejczyk S.A.
3893,Grupa Kościesza s.c.
3894,Stoltman-Józefczak Sp.j.
3895,Kudlak Sp.k.
3896,Stowarzyszenie Pakosz
3897,Grupa Dunal-Grunt Sp. z o.o.
3898,Fundacja Miękus
3899,Stowarzyszenie Białczyk-Tomalak s.c.
3900,Fundacja Sobków
3901,Fundacja Jachimczak-Majzner s.c.
3902,FPUH Dybał-Wąsek i syn s.c.
3903,Makieła-Flaga Sp. z o.o. Sp.k.
3904,Uliasz-Pitala s.c.
3905,Lichoń-Sypuła Sp.j.
3906,Fundacja Siergiej
3907,Fundacja Kazimierczuk
3908,Stowarzyszenie Neugebauer-Kaszkowiak s.c.
3909,Cyba S.A.
3910,Boksa-Botor Sp. z o.o.
3911,Fundacja Kolendo
3912,Grupa Ziemak S.A.
3913,Godyń i syn s.c.
3914,Tutka Sp. z o.o. Sp.k.
3915,Byra-Rosłon s.c.
3916,Gabinety Miotke S.A.
3917,Grupa Sorbian-Kolonko Sp.j.
3918,Wieja S.A.
3919,Gabinety Bartman
3920,Grupa Pawlaczek Sp.j.
3921,Dzikiewicz-Gajdzik Sp.k.
3922,FPUH Kiwior
3923,Kroll Sp. z o.o.
3924,Wilma-Żelazo Sp.k.
3925,Grupa Dynak-Kołsut S.A.
3926,Grupa Drózd s.c.
3927,Pyszny Sp. z o.o.
3928,Szela i syn s.c.
3929,Patoła-Brzęk Sp. z o.o. Sp.k.
3930,Stawczyk-Miszta s.c.
3931,Grupa Kulisz
3932,Stowarzyszenie Stróż-Stawowczyk Sp.j.
3933,Solich-Trojanowicz S.A.
3934,PPUH Mieszała Sp.j.
3935,Wywiał-Skomra s.c.
3936,FPUH Witko Sp.j.
3937,Fundacja Tomaszuk
3938,FPUH Salwin-Stosio i syn s.c.
3939,Stowarzyszenie Konsek i syn s.c.
3940,PPUH Parada-Obst i syn s.c.
3941,Gabinety Wielądek-Gajownik Sp.j.
3942,Gabinety Sajda s.c.
3943,Spółdzielnia Sycz Sp. z o.o.
3944,Kukieła-Osman S.A.
3945,Spółdzielnia Tokaj-Balcewicz i syn s.c.
3946,Gabinety Fulara
3947,PPUH Męcik-Matla Sp. z o.o. Sp.k.
3948,Kasica Sp. z o.o. Sp.k.
3949,Spółdzielnia Krzyk-Strug Sp.j.
3950,Gabinety Wereda S.A.
3951,Grześków S.A.
3952,Stowarzyszenie Lula
3953,Spółdzielnia Zdobylak s.c.
3954,Spółdzielnia Pachowicz Sp. z o.o. Sp.k.
3955,Fijak Sp. z o.o. Sp.k.
3956,Spółdzielnia Pych
3957,Fundacja Mędrala s.c.
3958,Grupa Dyś-Kochanowicz Sp. z o.o.
3959,Stowarzyszenie Szałaj
3960,Fundacja Skutnik
3961,Spółdzielnia Pazdan
3962,Fundacja Penar-Wajdzik Sp.j.
3963,Wujec S.A.
3964,Ścibior-Buś Sp. z o.o. Sp.k.
3965,Zugaj-Raszkiewicz s.c.
3966,Stowarzyszenie Surdel
3967,Gabinety Walkusz-Tlałka Sp. z o.o. Sp.k.
3968,Gabinety Solarek-Pałgan S.A.
3969,PPUH Dzienisz-Kwoka Sp. z o.o.
3970,Stowarzyszenie Baum
3971,Gabinety Palonek
3972,Madziar-Tabiś S.A.
3973,FPUH Dąbrowicz-Ciochoń Sp. z o.o. Sp.k.
3974,Czerwionka-Prygiel s.c.
3975,Spółdzielnia Pitura Sp. z o.o.
3976,Gabinety Guziak S.A.
3977,PPUH Domoń Sp. z o.o.
3978,FPUH Granat-Wenda s.c.
3979,Stowarzyszenie Kupaj-Morgała S.A.
3980,Stowarzyszenie Kujda-Januszko S.A.
3981,Migała-Mordak s.c.
3982,Spółdzielnia Pajdak-Muzyk s.c.
3983,Sowała-Saran S.A.
3984,Spółdzielnia Kuryś-Bryczek Sp. z o.o.
3985,Fundacja Stiller-Klebba Sp. z o.o.
3986,Bender S.A.
3987,FPUH Zdonek
3988,Spółdzielnia Szpyt
3989,Wawrzkiewicz-Pupek Sp. z o.o.
3990,Stowarzyszenie Bienia
3991,Fundacja Staniaszek
3992,PPUH Sporysz
3993,Kononowicz-Komuda S.A.
3994,Wojtaszczyk Sp.k.
3995,Karol Sp.j.
3996,Wawrzyńczyk S.A.
3997,Spółdzielnia Wydmuch-Ragan Sp.k.
3998,PPUH Dusik-Dąbkiewicz i syn s.c.
3999,Koman i syn s.c.
4000,Jędraszek Sp. z o.o. Sp.k.
4001,Spółdzielnia Sławik Sp. z o.o. Sp.k.
4002,Fundacja Powierża Sp.j.
4003,Łosiewicz Sp. z o.o.
4004,PPUH Linke
4005,Stowarzyszenie Hojka s.c.
4006,Grupa Mosur Sp. z o.o. Sp.k.
4007,FPUH Krzyśków
4008,Spółdzielnia Młynarz Sp. z o.o. Sp.k.
4009,Fundacja Kazimierczuk-Ostapiuk Sp.k.
4010,FPUH Styrna
4011,Grupa Simon Sp.k.
4012,Wawrzonek-Włodarz i syn s.c.
4013,Fundacja Krzysiek-Heinrich s.c.
4014,Gabinety Smętek-Szałas Sp.j.
4015,Spółdzielnia Gabara s.c.
4016,Trąbka-Skubis Sp.k.
4017,FPUH Polakiewicz
4018,Grotek-Waszczyk Sp.k.
4019,Grupa Pietrusiewicz i syn s.c.
4020,Hendzel i syn s.c.
4021,Grupa Marosz
4022,Iwańczyk-Ignatiuk Sp.j.
4023,Powierża-Rakus S.A.
4024,Lemanowicz-Stój Sp. z o.o. Sp.k.
4025,Samiec-Łapacz Sp. z o.o.
4026,Duniec-Schubert s.c.
4027,Andrearczyk-Matula i syn s.c.
4028,Grupa Bork-Lipok Sp.k.
4029,Wydrych-Mak Sp. z o.o. Sp.k.
4030,Basista Sp.k.
4031,Fundacja Żołnierczyk-Bondaruk Sp. z o.o.
4032,Wasiuk S.A.
4033,Peda-Piaścik s.c.
4034,FPUH Troć s.c.
4035,Fundacja Litwa-Kolendo Sp. z o.o. Sp.k.
4036,PPUH Stanisławczyk i syn s.c.
4037,Krochmal i syn s.c.
4038,Smolorz-Raba s.c.
4039,Fundacja Koman S.A.
4040,FPUH Trawka
4041,Grupa Rębiś-Rudyk i syn s.c.
4042,Janczura-Witka Sp. z o.o.
4043,Przybyś-Giec Sp.j.
4044,Lenc-Gąszczak Sp.j.
4045,Gabinety Osik-Kurpisz i syn s.c.
4046,Grupa Januszko-Ryndak i syn s.c.
4047,Strzępek-Kamieniarz i syn s.c.
4048,Stowarzyszenie Buśko-Dłubak Sp. z o.o.
4049,Borak i syn s.c.
4050,Lesisz Sp. z o.o. Sp.k.
4051,Kupś-Czubaj Sp.k.
4052,FPUH Kaziród s.c.
4053,Spółdzielnia Szczepaniec-Kaletka Sp. z o.o. Sp.k.
4054,Puła-Sądej i syn s.c.
4055,Grupa Pacia Sp.k.
4056,Gabinety Fikus S.A.
4057,Grupa Pronobis Sp.k.
4058,Gabinety Osik
4059,Gabinety Potęga
4060,Spółdzielnia Labudda-Posmyk Sp.j.
4061,Boś Sp.j.
4062,Kuzia-Kułach S.A.
4063,PPUH Pryszcz-Kultys Sp.k.
4064,Bystrek s.c.
4065,Fundacja Dziadowicz-Rozmiarek S.A.
4066,Spółdzielnia Jonik Sp. z o.o. Sp.k.
4067,Grupa Skrzecz s.c.
4068,FPUH Hamera Sp.k.
4069,Gabinety Gonet
4070,FPUH Dziadowicz
4071,Łokaj-Kremer Sp.j.
4072,Spółdzielnia Szwaj
4073,Grupa Mierzwiak i syn s.c.
4074,Merda S.A.
4075,Tytko-Bancerz Sp. z o.o.
4076,FPUH Woźniczko-Miechowicz Sp. z o.o.
4077,FPUH Pajda-Tywoniuk i syn s.c.
4078,Więckiewicz S.A.
4079,Tomaszkiewicz i syn s.c.
4080,Larysz S.A.
4081,Spółdzielnia Adamów-Moryc S.A.
4082,Gabinety Surmiak
4083,Spółdzielnia Cebulak i syn s.c.
4084,Gabinety Wołkowicz Sp. z o.o. Sp.k.
4085,Gabinety Bembenek Sp.k.
4086,Irzyk-Dzierżak Sp. z o.o. Sp.k.
4087,FPUH Bąbel Sp.k.
4088,Grupa Żymełka
4089,Wziątek-Kuban Sp.j.
4090,Smardz Sp. z o.o.
4091,Michel Sp.k.
4092,Jankowicz-Ksel Sp. z o.o.
4093,Ignatiuk Sp.j.
4094,Patoła Sp. z o.o.
4095,Przewoźniak-Kiełek Sp. z o.o. Sp.k.
4096,Maron-Stąpór Sp. z o.o.
4097,Padło s.c.
4098,Fundacja Banyś-Stelmasiak Sp.j.
4099,Sadlik-Gadzina Sp. z o.o.
4100,FPUH Jażdżyk-Kocaj Sp.j.
4101,FPUH Głowienka Sp.k.
4102,Knieć-Tylek Sp. z o.o. Sp.k.
4103,Fundacja Wiza i syn s.c.
4104,Żabka-Troka S.A.
4105,Tokaj-Hawrylak Sp.k.
4106,FPUH Kabza
4107,Piesik-Lang s.c.
4108,Żero Sp.k.
4109,Pałgan-Kuza i syn s.c.
4110,Oleśkiewicz Sp.k.
4111,Grupa Mainka
4112,Kurp-Pernak Sp.k.
4113,Stowarzyszenie Rosłoń-Głowienka Sp.k.
4114,Piechna s.c.
4115,PPUH Miękus Sp. z o.o. Sp.k.
4116,Stowarzyszenie Gorzelańczyk
4117,Dolega Sp.j.
4118,Stowarzyszenie Krysta
4119,Jenek-Syroka Sp.k.
4120,PPUH Ellwart-Drej Sp.k.
4121,Łaszczyk-Nowrot i syn s.c.
4122,PPUH Łukowiak-Wiaderek Sp.k.
4123,Trochimiuk-Sklorz i syn s.c.
4124,Opyrchał Sp.k.
4125,Gabinety Ciećko-Kunc Sp.j.
4126,FPUH Zera
4127,Pastuła-Nowotka Sp. z o.o.
4128,FPUH Słoń
4129,Fundacja Hołubowicz i syn s.c.
4130,Kohut Sp.j.
4131,Lemieszek Sp. z o.o.
4132,PPUH Samiec-Orszulik Sp. z o.o.
4133,Hojka Sp.j.
4134,PPUH Grochola
4135,Buś i syn s.c.
4136,Fundacja Domowicz-Grabas S.A.
4137,Berus-Fogiel Sp.k.
